,Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d,dt
1587,786.0,FISStafi,FIS,"$18,851,632.54",$1.6806,"11,217,512 FIS *","$16,362,357.83",-0.69%,5.86%,-30.20%,20210912
1588,174.0,ALICEMyNeighborAlice,ALICE,"$302,822,019.84",$13.17,"23,000,000 ALICE *","$126,891,422.16",0.78%,2.27%,-29.95%,20210912
1589,42.0,XECeCash,XEC,"$4,068,915,129.91",$0.000216,"18,841,342,173,313 XEC","$118,936,673.14",1.99%,-1.94%,-29.36%,20210912
1590,202.0,BCHABitcoin Cash ABC,BCHA,"$4,142,589,924.19",$223.04,"18,572,921 BCHA","$349,264,679.77",1.14%,-2.88%,-29.08%,20210912
1591,303.0,DODODODO,DODO,"$167,421,741.51",$1.5144,"110,551,965 DODO *","$55,904,024.79",-0.33%,3.70%,-28.99%,20210912
1592,398.0,BELBella Protocol,BEL,"$95,632,684.67",$1.9923,"48,000,000 BEL *","$20,267,693.44",1.52%,5.99%,-28.86%,20210912
1593,100.0,TELTelcoin,TEL,"$942,854,220.34",$0.01736,"54,302,110,195 TEL *","$11,152,720.90",1.01%,0.82%,-28.29%,20210912
1594,131.0,DENTDent,DENT,"$501,898,124.49",$0.005069,"99,007,791,203 DENT *","$60,386,936.23",0.50%,5.45%,-28.27%,20210912
1595,188.0,FUNFUNToken,FUN,"$232,848,200.15",$0.02136,"10,899,873,621 FUN *","$21,496,001.03",0.17%,-0.19%,-27.83%,20210912
1596,283.0,SLPSmooth Love Potion,SLP,"$185,717,342.24",$0.08658,"2,145,135,756 SLP *","$82,783,215.69",0.05%,-1.72%,-27.76%,20210912
1597,180.0,NKNNKN,NKN,"$270,824,124.07",$0.3869,"700,000,000 NKN","$14,032,829.82",1.64%,4.73%,-27.30%,20210912
1598,126.0,SXPSwipe,SXP,"$527,414,994.38",$2.8148,"187,368,789 SXP *","$202,140,215.73",0.50%,1.55%,-26.87%,20210912
1599,328.0,CHRChromia,CHR,"$142,663,255.73",$0.3319,"429,822,300 CHR *","$62,906,804.84",0.02%,-2.09%,-26.86%,20210912
1600,598.0,NAFTNafter,NAFT,"$39,888,471.48",$0.07978,"500,000,000 NAFT *","$19,832,662.78",0.77%,-1.37%,-39.93%,20210905
1601,586.0,NESTNEST Protocol,NEST,"$42,790,549.65",$0.02134,"2,005,474,261 NEST *","$14,963,679.04",-1.14%,-8.64%,-35.38%,20210905
1602,780.0,ZOONCryptoZoon,ZOON,"$21,462,520.89",$0.03295,"651,453,867 ZOON *","$14,668,467.26",-0.03%,-1.32%,-27.16%,20210905
1603,240.0,MBOXMOBOX,MBOX,"$336,366,585.17",$6.7962,"49,493,115 MBOX *","$110,867,396.61",-0.52%,-1.72%,-24.35%,20210905
1604,527.0,EFIEfinity Token,EFI,"$58,551,663.90",$1.0688,"54,780,739 EFI *","$10,007,466.36",-0.18%,-3.12%,-24.14%,20210905
1605,258.0,BFCBifrost (BFC),BFC,"$263,761,314.46",$0.3124,"844,434,685 BFC *","$25,933,711.37",-0.19%,-3.10%,-23.42%,20210905
1606,262.0,RADRadicle,RAD,"$235,637,866.50",$12.12,"19,436,288 RAD *","$26,241,606.22",0.26%,-2.59%,-21.46%,20210905
1607,562.0,DFADefine,DFA,"$47,421,128.52",$2.4280,"19,531,250 DFA *","$130,595,168.60",1.05%,3.36%,-20.78%,20210905
1608,282.0,BANANAApeSwap Finance,BANANA,"$208,285,932.61",$3.8804,"53,676,383 BANANA *","$17,566,774.03",0.33%,-8.18%,-19.79%,20210905
1609,372.0,LDOLido DAO Token,LDO,"$118,240,406.93",$4.8184,"24,539,273 LDO *","$172,917,299.19",3.76%,-3.85%,-19.07%,20210905
1610,475.0,CHESSTranchess,CHESS,"$72,671,276.47",$4.3955,"16,533,217 CHESS *","$18,970,269.13",-0.70%,-1.00%,-17.92%,20210905
1611,249.0,ACHAlchemy Pay,ACH,"$294,609,312.48",$0.0933,"3,157,787,878 ACH","$101,087,234.71",0.04%,3.40%,-15.48%,20210905
1612,415.0,DEGODego Finance,DEGO,"$96,157,247.95",$11.17,"8,607,383 DEGO *","$40,553,674.33",0.54%,0.14%,-14.89%,20210905
1613,470.0,FXFunction X,FX,"$74,560,463.41",$0.8668,"86,015,585 FX *","$17,617,354.52",-4.00%,4.04%,-14.13%,20210905
1614,261.0,ATAAutomata Network,ATA,"$242,692,670.58",$1.4089,"172,252,000 ATA *","$80,286,250.74",1.34%,1.60%,-13.59%,20210905
1615,314.0,ALPACAAlpaca Finance,ALPACA,"$168,149,719.96",$1.1875,"141,603,872 ALPACA *","$23,833,417.39",0.15%,0.62%,-13.08%,20210905
1616,189.0,SLPSmooth Love Potion,SLP,"$257,070,568.79",$0.1198,"2,145,135,756 SLP *","$138,265,848.27",-0.49%,-4.71%,-12.31%,20210905
1617,251.0,EPSEllipsis,EPS,"$287,575,621.24",$0.8612,"333,938,807 EPS *","$60,600,103.67",-0.47%,-0.67%,-12.16%,20210905
1618,224.0,YGGYield Guild Games,YGG,"$563,664,505.93",$8.3005,"67,907,005 YGG *","$29,390,315.61",-0.38%,-4.02%,-11.86%,20210905
1619,277.0,MASKMask Network,MASK,"$210,138,116.62",$12.33,"17,049,391 MASK *","$101,072,099.46",-0.22%,2.88%,-11.26%,20210905
1620,446.0,SOCSoda Coin,SOC,"$73,108,190.78",$0.04169,"1,753,526,984 SOC","$34,599,433.89",1.59%,28.54%,-57.83%,20210829
1621,527.0,PNGPangolin,PNG,"$52,016,094.83",$2.4331,"21,378,683 PNG *","$12,271,136.74",0.37%,-13.42%,-26.69%,20210829
1622,146.0,CKBNervos Network,CKB,"$406,647,932.60",$0.01472,"27,623,627,289 CKB *","$14,945,841.75",-1.55%,-0.41%,-20.76%,20210829
1623,191.0,DODODODO,DODO,"$205,426,485.83",$1.8582,"110,551,965 DODO *","$69,193,596.37",-0.67%,-2.76%,-17.85%,20210829
1624,271.0,QUICKQuickSwap,QUICK,"$198,705,728.61",$607.48,"327,100 QUICK *","$11,268,336.25",-0.02%,-2.32%,-16.22%,20210829
1625,74.0,SUSHISushiSwap,SUSHI,"$1,477,260,337.27",$11.61,"127,244,443 SUSHI *","$229,369,742.92",-0.72%,-1.44%,-15.62%,20210829
1626,513.0,FRONTFrontier,FRONT,"$55,429,240.65",$1.2048,"46,006,250 FRONT *","$15,346,253.89",-0.31%,-2.97%,-14.64%,20210829
1627,36.0,GRTThe Graph,GRT,"$4,318,172,833.55",$0.9157,"4,715,735,200 GRT *","$130,610,981.96",0.13%,0.10%,-14.61%,20210829
1628,175.0,CELRCeler Network,CELR,"$254,012,143.17",$0.04419,"5,748,480,630 CELR *","$33,420,351.41",-1.66%,-2.68%,-14.49%,20210829
1629,376.0,TRBTellor,TRB,"$100,508,660.39",$52.46,"1,916,004 TRB","$24,625,518.89",-1.18%,-1.41%,-14.44%,20210829
1630,124.0,LSKLisk,LSK,"$532,236,602.24",$4.1290,"128,901,463 LSK *","$28,823,861.83",-0.45%,0.23%,-14.17%,20210829
1631,46.0,MIOTAIOTA,MIOTA,"$2,791,033,671.66",$1.0041,"2,779,530,283 MIOTA *","$40,598,222.59",-1.02%,-0.92%,-14.16%,20210829
1632,105.0,CRVCurve DAO Token,CRV,"$895,406,682.26",$2.1070,"424,960,282 CRV *","$141,918,442.70",-1.56%,0.63%,-14.00%,20210829
1633,80.0,SNXSynthetix,SNX,"$1,337,579,000.86",$11.65,"114,841,533 SNX *","$149,764,951.72",-0.84%,-2.77%,-13.96%,20210829
1634,100.0,DGBDigiByte,DGB,"$931,671,575.91",$0.06371,"14,622,791,888 DGB","$27,460,506.40",-1.68%,-1.83%,-13.64%,20210829
1635,151.0,RLCiExec RLC,RLC,"$356,128,475.46",$4.4477,"80,070,793 RLC *","$29,049,013.86",-1.30%,-1.19%,-13.64%,20210829
1636,45.0,SHIBSHIBA INU,SHIB,"$2,810,348,819.76",$0.00000712,"394,796,000,000,000 SHIB *","$236,155,011.58",-0.85%,-1.60%,-13.47%,20210829
1637,426.0,BURGERBurger Swap,BURGER,"$82,582,189.06",$5.3474,"15,443,375 BURGER *","$11,633,795.94",-0.69%,-5.82%,-13.41%,20210829
1638,225.0,ORCOrbit Chain,ORC,"$493,994,490.74",$0.9053,"545,688,796 ORC","$19,608,854.76",-1.42%,-2.04%,-13.15%,20210829
1639,91.0,ONEHarmony,ONE,"$1,058,530,857.40",$0.1013,"10,452,005,241 ONE *","$32,218,104.59",-1.41%,1.12%,-12.64%,20210829
1640,266.0,KSPKLAYswap Protocol,KSP,"$177,998,719.72",$22.87,"7,784,449 KSP *","$23,990,094.58",-2.70%,-4.80%,-29.34%,20210822
1641,128.0,VTHOVeThor Token,VTHO,"$500,607,708.53",$0.0128,"39,112,743,485 VTHO","$36,817,139.22",0.60%,-1.58%,-15.30%,20210822
1642,172.0,CFXConflux Network,CFX,"$275,093,762.59",$0.3162,"869,898,544 CFX","$13,762,260.51",0.65%,2.60%,-14.58%,20210822
1643,150.0,WOOWootrade,WOO,"$357,108,366.86",$0.7312,"488,353,798 WOO *","$42,933,201.15",0.50%,-4.41%,-13.72%,20210822
1644,182.0,SLPSmooth Love Potion,SLP,"$227,555,849.27",$0.1542,"1,475,378,466 SLP *","$103,635,027.06",0.13%,-2.93%,-12.67%,20210822
1645,381.0,ALCXAlchemix,ALCX,"$99,384,061.23",$350.35,"283,673 ALCX *","$24,006,237.33",0.98%,-2.02%,-12.46%,20210822
1646,127.0,XVGVerge,XVG,"$505,729,370.93",$0.0307,"16,475,203,142 XVG","$60,202,215.02",-0.49%,-3.75%,-11.65%,20210822
1647,448.0,AQTAlpha Quark Token,AQT,"$73,655,417.76",$4.3140,"17,073,681 AQT *","$22,526,153.25",0.10%,-1.75%,-11.33%,20210822
1648,221.0,ORCOrbit Chain,ORC,"$568,801,033.28",$1.0424,"545,688,796 ORC","$23,278,450.70",0.25%,-5.18%,-11.12%,20210822
1649,278.0,SUNSun (New),SUN,"$170,646,323.87",$0.03432,"4,972,136,000 SUN","$18,478,878.50",-0.49%,0.27%,-10.68%,20210822
1650,358.0,MXCMXC,MXC,"$110,612,094.75",$0.04186,"2,642,132,373 MXC *","$15,377,132.91",1.86%,-7.41%,-10.62%,20210822
1651,245.0,TLMAlien Worlds,TLM,"$263,010,300.54",$0.2877,"914,030,370 TLM *","$141,734,266.88",-0.14%,-1.25%,-10.19%,20210822
1652,21.0,ETCEthereum Classic,ETC,"$8,718,198,926.52",$67.52,"129,128,815 ETC","$2,667,284,711.07",0.56%,-0.03%,-9.86%,20210822
1653,391.0,PSGParis Saint-Germain Fan Token,PSG,"$96,706,501.04",$33.27,"2,906,330 PSG *","$27,030,486.82",0.59%,-2.23%,-9.76%,20210822
1654,46.0,BTTBitTorrent,BTT,"$2,871,548,404.30",$0.004351,"659,952,625,000 BTT *","$442,580,985.08",0.41%,-0.56%,-9.68%,20210822
1655,126.0,WINWINkLink,WIN,"$507,681,923.10",$0.0006625,"766,299,999,999 WIN *","$81,880,564.55",-0.31%,0.65%,-9.10%,20210822
1656,146.0,MEDMediBloc,MED,"$407,856,223.41",$0.07578,"5,382,401,140 MED *","$17,945,771.89",0.12%,-1.64%,-9.09%,20210822
1657,301.0,FARMHarvest Finance,FARM,"$149,338,698.68",$244.14,"611,682 FARM *","$46,276,325.93",0.34%,-3.74%,-8.97%,20210822
1658,179.0,BADGERBadger DAO,BADGER,"$246,489,219.72",$24.45,"10,079,705 BADGER *","$22,571,944.17",-0.04%,0.27%,-8.96%,20210822
1659,109.0,IOTXIoTeX,IOTX,"$752,056,873.75",$0.07883,"9,540,779,324 IOTX *","$72,150,030.99",0.27%,-0.67%,-8.66%,20210822
1660,243.0,ACHAlchemy Pay,ACH,"$250,914,497.41",$0.08135,"3,084,564,227 ACH","$114,140,574.85",-0.40%,-4.66%,-21.07%,20210815
1661,293.0,CSPRCasper,CSPR,"$147,380,894.72",$0.12,"1,228,212,401 CSPR *","$69,380,728.27",2.65%,1.74%,-16.50%,20210815
1662,212.0,SAFEMOONSafeMoon,SAFEMOON,"$1,141,174,174.41",$0.00000195,"585,536,366,402,812 SAFEMOON *","$17,464,587.66",0.37%,-9.73%,-14.83%,20210815
1663,384.0,CRUCrust Network,CRU,"$92,407,398.83",$50.12,"1,843,629 CRU *","$13,977,946.54",-1.69%,-5.38%,-11.68%,20210815
1664,221.0,XWCWhiteCoin,XWC,"$687,842,663.18",$0.9339,"736,522,389 XWC *","$24,303,870.20",-0.62%,-3.35%,-11.05%,20210815
1665,351.0,PSGParis Saint-Germain Fan Token,PSG,"$107,165,677.24",$36.87,"2,906,328 PSG *","$58,927,818.75",0.73%,-4.38%,-10.73%,20210815
1666,339.0,ALCXAlchemix,ALCX,"$113,524,434.99",$400.19,"283,673 ALCX *","$17,168,720.46",0.05%,-3.32%,-10.39%,20210815
1667,193.0,BORABORA,BORA,"$187,920,173.37",$0.2202,"853,244,247 BORA *","$38,361,260.21",0.38%,-2.30%,-8.55%,20210815
1668,681.0,FISStafi,FIS,"$24,782,869.15",$2.2093,"11,217,512 FIS *","$47,719,451.51",-0.36%,1.60%,-8.41%,20210815
1669,390.0,DEGODego Finance,DEGO,"$88,750,409.25",$10.31,"8,607,383 DEGO *","$52,349,501.06",0.19%,1.52%,-5.92%,20210815
1670,301.0,ABBCABBC Coin,ABBC,"$141,085,215.38",$0.1619,"871,554,866 ABBC *","$32,008,934.41",-0.87%,-0.88%,-5.46%,20210815
1671,183.0,SLPSmooth Love Potion,SLP,"$207,524,798.02",$0.1766,"1,175,065,141 SLP *","$128,834,117.07",-0.23%,-1.79%,-5.07%,20210815
1672,267.0,PLAPlayDapp,PLA,"$172,219,184.26",$0.9464,"181,976,702 PLA","$67,357,127.26",1.30%,-3.08%,-2.74%,20210815
1673,213.0,BCHABitcoin Cash ABC,BCHA,"$1,050,512,358.06",$56.56,"18,572,921 BCHA","$112,042,548.77",0.03%,2.19%,-1.82%,20210815
1674,239.0,DAWNDawn Protocol,DAWN,"$278,066,648.95",$3.9229,"70,882,084 DAWN *","$38,708,525.44",-0.11%,-0.55%,-0.10%,20210815
1675,204.0,FEIFei Protocol,FEI,"$2,039,619,385.74",$0.9991,"2,041,429,433 FEI *","$26,141,596.21",-0.29%,-0.14%,-0.04%,20210815
1676,635.0,USDKUSDK,USDK,"$28,621,274.35",$1.0007,"28,600,072 USDK *","$161,398,335.41",0.04%,0.06%,-0.01%,20210815
1677,8.0,USDCUSD Coin,USDC,"$27,646,951,090.44",$0.9998,"27,651,125,346 USDC *","$2,487,714,411.85",-0.01%,-0.01%,0.03%,20210815
1678,15.0,BUSDBinance USD,BUSD,"$12,045,531,817.64",$0.9998,"12,047,405,939 BUSD *","$4,812,455,084.94",-0.01%,-0.01%,0.04%,20210815
1679,5.0,USDTTether,USDT,"$63,387,480,053.31",$1.0006,"63,346,734,131 USDT *","$77,556,076,132.82",0.00%,0.01%,0.04%,20210815
1680,648.0,SKILLCryptoBlades,SKILL,"$23,652,125.39",$29.45,"803,052 SKILL *","$10,147,893.71",0.05%,1.76%,-47.77%,20210808
1681,55.0,QNTQuant,QNT,"$1,834,930,012.72",$151.99,"12,072,738 QNT *","$47,626,391.72",0.11%,-2.38%,-13.85%,20210808
1682,408.0,TROYTROY,TROY,"$67,139,543.87",$0.007539,"8,905,660,523 TROY *","$12,091,109.10",-2.72%,1.90%,-11.89%,20210808
1683,193.0,SLPSmooth Love Potion,SLP,"$159,009,186.51",$0.186,"854,751,112 SLP *","$168,359,515.30",2.85%,4.87%,-10.55%,20210808
1684,46.0,AMPAmp,AMP,"$2,533,912,881.02",$0.06001,"42,227,702,186 AMP","$41,136,683.74",0.17%,-3.59%,-10.54%,20210808
1685,636.0,QTCONQuiztok,QTCON,"$25,433,678.81",$0.01578,"1,612,031,836 QTCON","$38,743,189.07",-5.43%,-12.42%,-9.85%,20210808
1686,260.0,YGGYield Guild Games,YGG,"$155,118,704.38",$2.0884,"74,275,864 YGG *","$10,092,700.13",-3.09%,-6.20%,-9.40%,20210808
1687,98.0,ANKRAnkr,ANKR,"$715,450,116.74",$0.09337,"7,662,899,378 ANKR *","$64,823,708.46",-1.59%,-7.54%,-8.57%,20210808
1688,288.0,CLVClover Finance,CLV,"$131,123,240.82",$1.0182,"128,777,778 CLV *","$24,551,173.86",-0.29%,-4.86%,-8.47%,20210808
1689,85.0,TELTelcoin,TEL,"$913,046,399.36",$0.01686,"54,157,110,195 TEL *","$15,059,671.03",-1.16%,-8.49%,-8.41%,20210808
1690,64.0,TFUELTheta Fuel,TFUEL,"$1,513,439,260.42",$0.2855,"5,301,214,400 TFUEL *","$64,291,311.19",-1.35%,-7.95%,-8.09%,20210808
1691,365.0,UPPSentinel Protocol,UPP,"$84,989,516.76",$0.185,"459,429,451 UPP","$19,775,729.83",-0.46%,-3.62%,-7.35%,20210808
1692,387.0,LTOLTO Network,LTO,"$73,033,238.23",$0.2518,"290,035,857 LTO *","$18,962,694.80",-1.83%,-12.51%,-6.25%,20210808
1693,238.0,TLMAlien Worlds,TLM,"$245,812,676.24",$0.2689,"914,030,370 TLM *","$160,374,525.32",-0.86%,-4.45%,-5.57%,20210808
1694,140.0,PAXGPAX Gold,PAXG,"$290,342,122.52","$1,730.07","167,821 PAXG","$22,051,025.55",0.98%,-2.53%,-4.69%,20210808
1695,200.0,ABBCABBC Coin,ABBC,"$148,874,416.23",$0.1712,"869,490,821 ABBC *","$36,747,091.20",-1.29%,-4.83%,-4.20%,20210808
1696,143.0,FETFetch.ai,FET,"$281,619,706.77",$0.3774,"746,113,681 FET *","$32,432,975.34",-1.13%,-6.89%,-3.64%,20210808
1697,162.0,ALICEMyNeighborAlice,ALICE,"$244,044,954.23",$11.62,"21,000,000 ALICE *","$191,069,218.44",-1.19%,-5.30%,-3.20%,20210808
1698,227.0,TITANTitanSwap,TITAN,"$355,295,663.80",$6.6530,"53,404,160 TITAN","$19,576,074.84",-0.99%,-1.22%,-3.08%,20210808
1699,534.0,GALGalatasaray Fan Token,GAL,"$36,826,489.82",$10.50,"3,507,572 GAL *","$11,240,635.06",0.14%,0.08%,-3.03%,20210808
1700,500.0,SKILLCryptoBlades,SKILL,"$37,570,903.84",$56.39,"666,226 SKILL *","$16,916,406.86",-0.09%,-16.44%,-55.82%,20210801
1701,487.0,DEXEDeXe,DEXE,"$39,928,845.41",$11.89,"3,358,340 DEXE *","$10,153,382.56",-1.93%,-8.79%,-31.23%,20210801
1702,459.0,TVKTerra Virtua Kolect,TVK,"$44,525,345.33",$0.2031,"219,201,959 TVK *","$15,987,684.03",-1.35%,-10.32%,-27.38%,20210801
1703,264.0,SLPSmooth Love Potion,SLP,"$128,863,230.32",$0.208,"619,617,297 SLP *","$106,006,428.73",-1.96%,-9.34%,-26.50%,20210801
1704,331.0,MASSMassnet,MASS,"$85,396,541.06",$0.8712,"98,026,147 MASS","$12,683,885.68",-3.41%,-1.20%,-25.87%,20210801
1705,142.0,REPAugur,REP,"$264,846,641.39",$24.08,"11,000,000 REP *","$46,437,051.31",-2.03%,-8.87%,-23.74%,20210801
1706,198.0,CHRChromia,CHR,"$131,866,422.32",$0.3068,"429,822,250 CHR *","$60,563,532.29",-1.83%,-4.96%,-22.70%,20210801
1707,232.0,TLMAlien Worlds,TLM,"$260,308,698.84",$0.2848,"914,030,370 TLM *","$240,999,518.45",-0.90%,-7.03%,-22.26%,20210801
1708,111.0,SANDThe Sandbox,SAND,"$414,960,617.09",$0.5903,"702,992,326 SAND *","$159,983,140.85",-0.98%,-7.71%,-21.63%,20210801
1709,440.0,DPETMy DeFi Pet,DPET,"$50,717,572.33",$7.3737,"6,878,202 DPET *","$10,640,282.54",-0.23%,-10.85%,-20.65%,20210801
1710,408.0,AQTAlpha Quark Token,AQT,"$59,065,517.03",$3.4594,"17,073,681 AQT","$27,522,904.87",-1.48%,-5.57%,-19.81%,20210801
1711,239.0,C98Coin98,C98,"$212,378,629.38",$1.1480,"185,000,000 C98 *","$92,912,894.18",-1.10%,-10.42%,-18.92%,20210801
1712,391.0,EPSEllipsis,EPS,"$63,806,735.65",$0.5302,"120,353,298 EPS *","$26,167,863.84",-1.34%,-6.86%,-15.46%,20210801
1713,209.0,SAFEMOONSafeMoon,SAFEMOON,"$1,380,076,431.43",$0.00000236,"585,536,366,402,812 SAFEMOON *","$19,252,538.88",-1.40%,0.16%,-14.55%,20210801
1714,58.0,TFUELTheta Fuel,TFUEL,"$1,646,603,081.16",$0.3106,"5,301,214,400 TFUEL *","$73,754,401.56",-1.83%,-5.64%,-12.71%,20210801
1715,46.0,AXSAxie Infinity,AXS,"$2,311,359,606.73",$37.95,"60,907,500 AXS *","$740,205,693.62",-2.76%,-11.04%,-12.69%,20210801
1716,78.0,TELTelcoin,TEL,"$996,887,474.04",$0.01841,"54,157,110,195 TEL *","$13,398,581.12",-1.45%,-2.75%,-11.89%,20210801
1717,226.0,TITANTitanSwap,TITAN,"$366,585,119.40",$6.8644,"53,404,160 TITAN","$16,564,312.57",-0.30%,-2.05%,-10.94%,20210801
1718,182.0,ABBCABBC Coin,ABBC,"$155,330,214.65",$0.1787,"869,097,931 ABBC","$32,847,526.90",-1.03%,-5.61%,-10.86%,20210801
1719,261.0,AUDIOAudius,AUDIO,"$135,080,561.68",$1.1257,"120,000,000 AUDIO *","$17,135,967.43",-0.45%,-3.38%,-10.19%,20210801
1720,87.0,MDXMdex,MDX,"$689,613,274.33",$1.2005,"574,449,509 MDX *","$35,334,069.33",1.62%,-4.34%,-16.26%,20210725
1721,474.0,GALGalatasaray Fan Token,GAL,"$37,631,329.82",$10.73,"3,507,572 GAL *","$10,347,551.92",-0.60%,0.81%,-15.93%,20210725
1722,81.0,RUNETHORChain,RUNE,"$822,199,058.67",$3.5116,"234,138,293 RUNE *","$68,186,600.53",0.48%,-2.42%,-14.47%,20210725
1723,201.0,HEXHEX,HEX,"$23,409,786,677.88",$0.135,"173,411,074,413 HEX","$31,285,118.56",0.69%,-6.70%,-13.23%,20210725
1724,195.0,PHAPhala Network,PHA,"$121,620,337.14",$0.6689,"181,834,380 PHA *","$33,359,788.36",0.64%,-1.11%,-10.97%,20210725
1725,358.0,ATAAutomata Network,ATA,"$65,895,845.54",$0.3826,"172,252,000 ATA *","$16,048,470.55",0.91%,0.16%,-10.39%,20210725
1726,243.0,CLVClover Finance,CLV,"$157,119,388.57",$1.2201,"128,777,778 CLV *","$11,183,107.47",-0.81%,7.07%,-9.12%,20210725
1727,83.0,KCSKuCoin Token,KCS,"$774,319,483.82",$9.6647,"80,118,638 KCS *","$15,252,828.23",2.85%,-2.46%,-8.23%,20210725
1728,194.0,METAMetadium,META,"$127,579,094.49",$0.1024,"1,245,430,304 META *","$10,896,427.00",1.74%,-0.83%,-7.00%,20210725
1729,74.0,SNXSynthetix,SNX,"$964,800,969.71",$8.4012,"114,841,533 SNX *","$64,160,857.59",1.53%,-2.64%,-5.68%,20210725
1730,402.0,DVIDvision Network,DVI,"$53,933,294.67",$0.2592,"208,096,290 DVI *","$21,598,218.81",0.42%,-2.14%,-4.94%,20210725
1731,39.0,SHIBSHIBA INU,SHIB,"$2,507,256,990.05",$0.00000635,"394,796,000,000,000 SHIB *","$254,137,123.53",1.31%,-1.45%,-4.56%,20210725
1732,163.0,SXPSwipe,SXP,"$175,387,953.37",$1.6394,"106,981,302 SXP *","$128,533,590.99",1.58%,0.31%,-4.46%,20210725
1733,182.0,CTSICartesi,CTSI,"$144,747,721.40",$0.3715,"389,607,215 CTSI *","$15,478,403.53",0.82%,0.03%,-4.25%,20210725
1734,120.0,LSKLisk,LSK,"$325,680,938.02",$2.5310,"128,676,380 LSK *","$15,477,016.34",1.18%,-0.25%,-3.90%,20210725
1735,334.0,MLKMiL.k,MLK,"$76,313,719.80",$0.9764,"78,160,812 MLK *","$34,617,208.08",1.38%,-1.73%,-3.38%,20210725
1736,261.0,KSPKLAYswap Protocol,KSP,"$119,476,605.35",$15.35,"7,784,449 KSP *","$18,118,033.93",0.02%,-5.99%,-3.38%,20210725
1737,53.0,HBARHedera Hashgraph,HBAR,"$1,610,516,836.10",$0.1766,"9,118,955,991 HBAR *","$118,708,981.55",1.26%,-1.87%,-3.12%,20210725
1738,252.0,KEEPKeep Network,KEEP,"$141,493,552.01",$0.2531,"559,152,182 KEEP *","$14,896,566.86",1.24%,1.59%,-3.07%,20210725
1739,55.0,GRTThe Graph,GRT,"$1,571,089,153.54",$0.5421,"2,897,903,422 GRT *","$91,581,209.81",1.87%,-1.40%,-1.94%,20210725
1740,141.0,WOOWootrade,WOO,"$197,965,053.51",$0.4137,"478,487,630 WOO *","$21,914,795.86",0.80%,0.10%,-35.74%,20210718
1741,71.0,RUNETHORChain,RUNE,"$961,281,335.69",$4.1056,"234,138,293 RUNE *","$42,263,859.43",-2.95%,-3.22%,-34.68%,20210718
1742,173.0,ALPHAAlpha Finance Lab,ALPHA,"$147,800,979.07",$0.5175,"285,579,035 ALPHA *","$27,918,736.64",0.90%,0.88%,-32.70%,20210718
1743,362.0,CSPRCasper,CSPR,"$58,269,483.91",$0.06504,"895,964,082 CSPR *","$22,322,033.56",-3.59%,-19.71%,-28.90%,20210718
1744,223.0,TITANTitanSwap,TITAN,"$346,926,416.03",$6.4962,"53,404,160 TITAN","$12,006,546.12",0.67%,0.94%,-28.45%,20210718
1745,67.0,SNXSynthetix,SNX,"$1,022,886,788.30",$8.9069,"114,841,533 SNX *","$72,815,381.56",0.37%,0.80%,-28.14%,20210718
1746,482.0,TVKTerra Virtua Kolect,TVK,"$33,004,687.36",$0.1506,"219,201,959 TVK *","$13,127,188.64",1.75%,-3.58%,-27.03%,20210718
1747,83.0,TELTelcoin,TEL,"$697,565,445.24",$0.01288,"54,157,110,195 TEL *","$12,236,587.46",0.42%,4.32%,-25.98%,20210718
1748,61.0,STXStacks,STX,"$1,209,893,328.33",$1.0227,"1,183,029,136 STX *","$38,084,632.23",1.47%,-0.04%,-25.75%,20210718
1749,154.0,BANDBand Protocol,BAND,"$175,355,605.42",$4.9829,"35,191,821 BAND *","$23,250,924.76",0.22%,-2.21%,-25.54%,20210718
1750,21.0,THETATHETA,THETA,"$4,444,149,973.43",$4.4441,"1,000,000,000 THETA *","$184,731,710.35",0.94%,0.25%,-25.06%,20210718
1751,461.0,LDOLido DAO Token,LDO,"$36,417,154.36",$1.4840,"24,539,273 LDO *","$43,618,188.73",0.11%,1.71%,-24.76%,20210718
1752,240.0,DAWNDawn Protocol,DAWN,"$171,607,417.81",$2.4631,"69,672,721 DAWN *","$12,394,746.12",1.25%,-0.01%,-24.47%,20210718
1753,257.0,FORTHAmpleforth Governance Token,FORTH,"$109,221,415.11",$14.45,"7,560,339 FORTH *","$21,811,654.97",-0.57%,-6.71%,-24.45%,20210718
1754,76.0,KCSKuCoin Token,KCS,"$843,772,611.77",$10.53,"80,118,638 KCS *","$15,135,191.69",1.24%,2.90%,-24.45%,20210718
1755,265.0,DODODODO,DODO,"$101,564,666.59",$0.9187,"110,551,965 DODO *","$48,328,852.79",0.46%,-1.18%,-24.03%,20210718
1756,20.0,MATICPolygon,MATIC,"$5,035,683,647.64",$0.7955,"6,330,554,997 MATIC *","$404,667,080.26",-0.45%,-0.75%,-23.67%,20210718
1757,31.0,LUNATerra,LUNA,"$2,725,679,310.07",$6.4963,"419,576,202 LUNA *","$115,922,963.25",-0.53%,0.27%,-22.87%,20210718
1758,49.0,GRTThe Graph,GRT,"$1,602,186,144.64",$0.5529,"2,897,903,422 GRT *","$42,467,722.69",0.25%,-1.02%,-22.23%,20210718
1759,251.0,KSPKLAYswap Protocol,KSP,"$123,652,281.57",$15.88,"7,784,449 KSP *","$15,463,042.81",0.61%,2.42%,-22.14%,20210718
